ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000001507	23_16	PF00717.18	63.4	2.1e-18	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480775.1_ASM348077v1_genomic
0000001534	23_43	PF00903.20	43.2	6.4e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCF_003480775.1_ASM348077v1_genomic
0000001576	23_85	PF00717.18	65.4	4.8e-19	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480775.1_ASM348077v1_genomic
0000001654	23_163	PF13950.1	63.1	3.2e-18	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCF_003480775.1_ASM348077v1_genomic
0000001738	26_16	K06972_355	992	4.1999999999999997e-299	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]	GCF_003480775.1_ASM348077v1_genomic
0000001738	26_16	PF08367.6	216.1	6.2e-65	M16C_assoc	-	PFAM	Peptidase M16C associated	GCF_003480775.1_ASM348077v1_genomic
0000001738	26_16	PF05193.16	74	2.2e-21	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCF_003480775.1_ASM348077v1_genomic
0000001784	27_30	PF07883.6	54	1.6e-15	Cupin_2	-	PFAM	Cupin domain	GCF_003480775.1_ASM348077v1_genomic
0000001816	29_9	PF02452.12	65.8	6.5e-19	PemK	-	PFAM	PemK-like protein	GCF_003480775.1_ASM348077v1_genomic
0000001866	31_13	PF07883.6	67.2	1.2e-19	Cupin_2	-	PFAM	Cupin domain	GCF_003480775.1_ASM348077v1_genomic
0000001872	31_19	K11060_3	55.9	4.3e-16	entB	-	KEGG	probable enterotoxin B	GCF_003480775.1_ASM348077v1_genomic
0000001931	34_29	TIGR02385	100.1	1.1e-29	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	GCF_003480775.1_ASM348077v1_genomic
0000001931	34_29	TIGR00053	90.8	9.4e-27	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	GCF_003480775.1_ASM348077v1_genomic
0000001932	34_30	PF04221.7	51	1.7e-14	RelB	-	PFAM	RelB antitoxin	GCF_003480775.1_ASM348077v1_genomic
0000002007	34_105	TIGR02771	46.6	4e-13	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	GCF_003480775.1_ASM348077v1_genomic
0000002007	34_105	PF00717.18	58	1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480775.1_ASM348077v1_genomic
0000002007	34_105	PF10502.4	49	8.1e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCF_003480775.1_ASM348077v1_genomic
0000002009	34_107	PF00717.18	59.5	3.5e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480775.1_ASM348077v1_genomic
0000002072	34_170	K11060_3	50.4	2e-14	entB	-	KEGG	probable enterotoxin B	GCF_003480775.1_ASM348077v1_genomic
0000002109	38_1	PF01909.18	45	1.8e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003480775.1_ASM348077v1_genomic
0000002154	44_2	PF14057.1	639	2.1000000000000002e-193	GGGtGRT	-	PFAM	GGGtGRT protein	GCF_003480775.1_ASM348077v1_genomic
0000002354	56_3	PF01909.18	43.8	4.5e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003480775.1_ASM348077v1_genomic
0000002364	56_13	PF13091.1	72.8	3.8e-21	PLDc_2	-	PFAM	PLD-like domain	GCF_003480775.1_ASM348077v1_genomic
0000002464	56_113	PF03372.18	88.4	1.3e-25	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCF_003480775.1_ASM348077v1_genomic
0000002532	62_35	PF13950.1	104.3	4.2e-31	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCF_003480775.1_ASM348077v1_genomic
0000002574	62_77	K11068_1278_95_625	221.1	1.7e-66	hlyIII	-	KEGG	hemolysin III	GCF_003480775.1_ASM348077v1_genomic
0000002658	63_27	PF07883.6	40.1	3.5e-11	Cupin_2	-	PFAM	Cupin domain	GCF_003480775.1_ASM348077v1_genomic
0000002689	63_58	PF13091.1	93.3	1.6000000000000001e-27	PLDc_2	-	PFAM	PLD-like domain	GCF_003480775.1_ASM348077v1_genomic
0000002702	63_71	PF00873.14	709.1	1.2999999999999999e-213	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family	GCF_003480775.1_ASM348077v1_genomic
0000002726	63_95	K03699_483	398.2	5.2999999999999986e-120	tlyC	-	KEGG	putative hemolysin	GCF_003480775.1_ASM348077v1_genomic
0000002748	63_117	K11021_124	42.1	4.9e-12	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCF_003480775.1_ASM348077v1_genomic
0000002751	63_120	K11021_124	60.1	1.9e-17	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCF_003480775.1_ASM348077v1_genomic
0000002751	63_120	PF15534.1	84.5	1.0000000000000001e-24	Ntox35	-	PFAM	Putative toxin 56	GCF_003480775.1_ASM348077v1_genomic
0000002763	64_12	PF13091.1	102.6	2.3000000000000002e-30	PLDc_2	-	PFAM	PLD-like domain	GCF_003480775.1_ASM348077v1_genomic
0000002775	64_24	PF07927.7	58.7	7.2e-17	YcfA	-	PFAM	YcfA-like protein	GCF_003480775.1_ASM348077v1_genomic
0000000308	3_14	PF03372.18	89.6	5.7e-26	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCF_003480825.1_ASM348082v1_genomic
0000000397	3_103	PF04221.7	57.6	1.4e-16	RelB	-	PFAM	RelB antitoxin	GCF_003480825.1_ASM348082v1_genomic
0000000398	3_104	PF05016.9	52.5	9.1e-15	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCF_003480825.1_ASM348082v1_genomic
0000000435	4_32	PF07883.6	40.6	2.5e-11	Cupin_2	-	PFAM	Cupin domain	GCF_003480825.1_ASM348082v1_genomic
0000000602	6_36	PF15534.1	89.3	3.3e-26	Ntox35	-	PFAM	Putative toxin 56	GCF_003480825.1_ASM348082v1_genomic
0000000619	6_53	K03699_483	397.1	1.1999999999999999e-119	tlyC	-	KEGG	putative hemolysin	GCF_003480825.1_ASM348082v1_genomic
0000000639	6_73	PF00873.14	709.1	1.2999999999999999e-213	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family	GCF_003480825.1_ASM348082v1_genomic
0000000644	7_1	K11060_3	58	1e-16	entB	-	KEGG	probable enterotoxin B	GCF_003480825.1_ASM348082v1_genomic
0000000650	7_7	PF07883.6	67.2	1.2e-19	Cupin_2	-	PFAM	Cupin domain	GCF_003480825.1_ASM348082v1_genomic
0000000722	8_12	PF08367.6	216.1	6.2e-65	M16C_assoc	-	PFAM	Peptidase M16C associated	GCF_003480825.1_ASM348082v1_genomic
0000000722	8_12	K06972_355	992.4	3.2e-299	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]	GCF_003480825.1_ASM348082v1_genomic
0000000722	8_12	PF05193.16	74.9	1.2e-21	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCF_003480825.1_ASM348082v1_genomic
0000000748	8_38	PF01909.18	44.7	2.3e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003480825.1_ASM348082v1_genomic
0000000843	9_62	PF03372.18	50.8	3.9e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCF_003480825.1_ASM348082v1_genomic
0000000906	10_54	K11060_3	43.2	3e-12	entB	-	KEGG	probable enterotoxin B	GCF_003480825.1_ASM348082v1_genomic
0000001053	12_71	K11068_1278_95_625	223.1	4.1999999999999997e-67	hlyIII	-	KEGG	hemolysin III	GCF_003480825.1_ASM348082v1_genomic
0000001092	12_110	PF13950.1	104.3	4.3e-31	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCF_003480825.1_ASM348082v1_genomic
0000001137	13_11	PF13091.1	102.6	2.3000000000000002e-30	PLDc_2	-	PFAM	PLD-like domain	GCF_003480825.1_ASM348082v1_genomic
0000001172	13_46	K11060_3	67.9	9.8e-20	entB	-	KEGG	probable enterotoxin B	GCF_003480825.1_ASM348082v1_genomic
0000001231	15_6	K10816_8	76.4	2.5000000000000002e-22	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCF_003480825.1_ASM348082v1_genomic
0000001232	15_7	K10815_8	64	1.3e-18	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCF_003480825.1_ASM348082v1_genomic
0000001316	16_31	PF07883.6	54	1.6e-15	Cupin_2	-	PFAM	Cupin domain	GCF_003480825.1_ASM348082v1_genomic
0000001714	23_97	PF10502.4	49	8.2e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCF_003480825.1_ASM348082v1_genomic
0000001714	23_97	PF00717.18	58	1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480825.1_ASM348082v1_genomic
0000001714	23_97	TIGR02771	46.6	4e-13	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	GCF_003480825.1_ASM348082v1_genomic
0000001716	23_99	PF00717.18	59.5	3.6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480825.1_ASM348082v1_genomic
0000001770	23_153	K11060_3	50.3	2.1e-14	entB	-	KEGG	probable enterotoxin B	GCF_003480825.1_ASM348082v1_genomic
0000001782	24_12	TIGR02116	83.3	1.5999999999999999e-24	toxin_Txe_YoeB	-	TIGR	addiction module toxin, Txe/YoeB family	GCF_003480825.1_ASM348082v1_genomic
0000001801	24_31	PF00717.18	50.3	2.6e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480825.1_ASM348082v1_genomic
0000001801	24_31	PF10502.4	41.1	2.2e-11	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCF_003480825.1_ASM348082v1_genomic
0000001823	25_9	PF00881.19	98.9	4.8e-29	Nitroreductase	-	PFAM	Nitroreductase family	GCF_003480825.1_ASM348082v1_genomic
0000001848	25_34	PF02452.12	106.8	1.2e-31	PemK	-	PFAM	PemK-like protein	GCF_003480825.1_ASM348082v1_genomic
0000001849	25_35	K03699_483	266.5	4.900000000000001e-80	tlyC	-	KEGG	putative hemolysin	GCF_003480825.1_ASM348082v1_genomic
0000001853	25_39	PF14057.1	639	2.1000000000000002e-193	GGGtGRT	-	PFAM	GGGtGRT protein	GCF_003480825.1_ASM348082v1_genomic
0000001972	29_15	PF00882.13	74.4	1.5e-21	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCF_003480825.1_ASM348082v1_genomic
0000002054	33_9	PF13091.1	90.2	1.5e-26	PLDc_2	-	PFAM	PLD-like domain	GCF_003480825.1_ASM348082v1_genomic
0000002057	33_12	PF13091.1	102.8	1.9e-30	PLDc_2	-	PFAM	PLD-like domain	GCF_003480825.1_ASM348082v1_genomic
0000002072	34_11	PF01909.18	44.4	2.8e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003480825.1_ASM348082v1_genomic
0000002110	34_49	K11021_124	66.9	1.6e-19	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCF_003480825.1_ASM348082v1_genomic
0000002128	34_67	PF00717.18	63.4	2.1e-18	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480825.1_ASM348082v1_genomic
0000002155	34_94	PF00903.20	42.9	8.2e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCF_003480825.1_ASM348082v1_genomic
0000002196	34_135	PF00717.18	65.5	4.8e-19	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003480825.1_ASM348082v1_genomic
0000002244	43_1	PF01636.18	75.1	1.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCF_003480825.1_ASM348082v1_genomic
0000002280	45_32	PF13950.1	63.1	3.2e-18	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCF_003480825.1_ASM348082v1_genomic
0000002303	45_55	PF07883.6	40.1	3.5e-11	Cupin_2	-	PFAM	Cupin domain	GCF_003480825.1_ASM348082v1_genomic
0000002313	45_65	K11021_124	62.4	3.8e-18	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCF_003480825.1_ASM348082v1_genomic
0000002368	45_120	PF13091.1	94	1e-27	PLDc_2	-	PFAM	PLD-like domain	GCF_003480825.1_ASM348082v1_genomic
0000002415	54_29	PF02742.10	49.1	6.1e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCF_003480825.1_ASM348082v1_genomic
0000002855	57_71	PF13091.1	53.2	4.3e-15	PLDc_2	-	PFAM	PLD-like domain	GCF_003480825.1_ASM348082v1_genomic
0000002871	57_87	PF02742.10	49.3	5.6e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCF_003480825.1_ASM348082v1_genomic
0000002876	57_92	K11060_3	50.6	1.7e-14	entB	-	KEGG	probable enterotoxin B	GCF_003480825.1_ASM348082v1_genomic
0000000192	2_7	PF13091.1	94	1e-27	PLDc_2	-	PFAM	PLD-like domain	GCF_003481105.1_ASM348110v1_genomic
0000000212	2_27	PF07883.6	40.1	3.7e-11	Cupin_2	-	PFAM	Cupin domain	GCF_003481105.1_ASM348110v1_genomic
0000000236	2_51	PF13950.1	63.1	3.3e-18	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCF_003481105.1_ASM348110v1_genomic
0000000690	7_60	TIGR02116	104.7	3.3999999999999997e-31	toxin_Txe_YoeB	-	TIGR	addiction module toxin, Txe/YoeB family	GCF_003481105.1_ASM348110v1_genomic
0000000695	7_65	PF04221.7	59.6	3.7e-17	RelB	-	PFAM	RelB antitoxin	GCF_003481105.1_ASM348110v1_genomic
0000000696	7_66	PF05016.9	52.8	7.8e-15	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCF_003481105.1_ASM348110v1_genomic
0000000710	7_80	PF01909.18	43	8.4e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003481105.1_ASM348110v1_genomic
0000000714	7_84	PF05016.9	49	1.2e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCF_003481105.1_ASM348110v1_genomic
0000000715	7_85	PF04221.7	58.2	1e-16	RelB	-	PFAM	RelB antitoxin	GCF_003481105.1_ASM348110v1_genomic
0000000756	8_36	PF03837.9	151.9	2.5e-45	RecT	-	PFAM	RecT family	GCF_003481105.1_ASM348110v1_genomic
0000000810	8_90	K11060_3	50.3	2.2e-14	entB	-	KEGG	probable enterotoxin B	GCF_003481105.1_ASM348110v1_genomic
0000000815	9_5	PF00873.14	709.1	1.2999999999999999e-213	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family	GCF_003481105.1_ASM348110v1_genomic
0000000835	9_25	K03699_483	397.1	1.1999999999999999e-119	tlyC	-	KEGG	putative hemolysin	GCF_003481105.1_ASM348110v1_genomic
0000000852	9_42	PF15534.1	89.3	3.4e-26	Ntox35	-	PFAM	Putative toxin 56	GCF_003481105.1_ASM348110v1_genomic
0000000949	10_62	PF03372.18	50.8	4.1e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCF_003481105.1_ASM348110v1_genomic
0000000957	11_1	K11060_3	57.6	1.3e-16	entB	-	KEGG	probable enterotoxin B	GCF_003481105.1_ASM348110v1_genomic
0000001021	12_5	PF00717.18	65.5	4.9e-19	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003481105.1_ASM348110v1_genomic
0000001062	12_46	PF00903.20	43.2	6.6e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCF_003481105.1_ASM348110v1_genomic
0000001089	12_73	PF00717.18	63.4	2.1e-18	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003481105.1_ASM348110v1_genomic
0000001106	12_90	K11021_124	66.9	1.6e-19	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCF_003481105.1_ASM348110v1_genomic
0000001145	12_129	PF01909.18	44.4	2.9e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003481105.1_ASM348110v1_genomic
0000001162	13_6	K10816_8	76.4	2.6e-22	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCF_003481105.1_ASM348110v1_genomic
0000001163	13_7	K10815_8	64	1.3e-18	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCF_003481105.1_ASM348110v1_genomic
0000001226	14_6	K11060_3	67.9	1e-19	entB	-	KEGG	probable enterotoxin B	GCF_003481105.1_ASM348110v1_genomic
0000001261	14_41	PF13091.1	102.7	2.1000000000000002e-30	PLDc_2	-	PFAM	PLD-like domain	GCF_003481105.1_ASM348110v1_genomic
0000001272	14_52	K11062_2	64.2	1.2e-18	entD	-	KEGG	probable enterotoxin D	GCF_003481105.1_ASM348110v1_genomic
0000001283	15_10	K06972_355	990.7	1.1e-298	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]	GCF_003481105.1_ASM348110v1_genomic
0000001283	15_10	PF08367.6	215.4	1.1e-64	M16C_assoc	-	PFAM	Peptidase M16C associated	GCF_003481105.1_ASM348110v1_genomic
0000001283	15_10	PF05193.16	73.5	3.2e-21	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCF_003481105.1_ASM348110v1_genomic
0000001320	15_47	PF01909.18	45	1.9e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003481105.1_ASM348110v1_genomic
0000001415	17_40	PF13091.1	72.3	5.4e-21	PLDc_2	-	PFAM	PLD-like domain	GCF_003481105.1_ASM348110v1_genomic
0000001632	22_14	PF10502.4	41.1	2.3e-11	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCF_003481105.1_ASM348110v1_genomic
0000001632	22_14	PF00717.18	50.3	2.7e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003481105.1_ASM348110v1_genomic
0000001650	22_32	TIGR02116	83.3	1.5999999999999999e-24	toxin_Txe_YoeB	-	TIGR	addiction module toxin, Txe/YoeB family	GCF_003481105.1_ASM348110v1_genomic
0000001778	23_121	PF02742.10	49.1	6.2e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCF_003481105.1_ASM348110v1_genomic
0000001806	24_9	PF00881.19	98.9	4.9e-29	Nitroreductase	-	PFAM	Nitroreductase family	GCF_003481105.1_ASM348110v1_genomic
0000001831	24_34	PF02452.12	106.8	1.3e-31	PemK	-	PFAM	PemK-like protein	GCF_003481105.1_ASM348110v1_genomic
0000001832	24_35	K03699_483	266.5	5.1e-80	tlyC	-	KEGG	putative hemolysin	GCF_003481105.1_ASM348110v1_genomic
0000001836	24_39	PF14057.1	639	2.2000000000000003e-193	GGGtGRT	-	PFAM	GGGtGRT protein	GCF_003481105.1_ASM348110v1_genomic
0000002038	31_15	PF00882.13	74.4	1.6e-21	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCF_003481105.1_ASM348110v1_genomic
0000002078	33_11	PF03372.18	89.6	5.8e-26	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCF_003481105.1_ASM348110v1_genomic
0000002188	34_96	TIGR02771	46.6	4.1e-13	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	GCF_003481105.1_ASM348110v1_genomic
0000002188	34_96	PF10502.4	49	8.4e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCF_003481105.1_ASM348110v1_genomic
0000002188	34_96	PF00717.18	58	1.1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003481105.1_ASM348110v1_genomic
0000002190	34_98	PF00717.18	59.5	3.7e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003481105.1_ASM348110v1_genomic
0000002204	34_112	PF05105.7	95.8	2.5e-28	Phage_holin_4	-	PFAM	Holin family	GCF_003481105.1_ASM348110v1_genomic
0000002204	34_112	TIGR01593	87.6	9.8e-26	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCF_003481105.1_ASM348110v1_genomic
0000002270	38_4	PF07883.6	50.1	2.7e-14	Cupin_2	-	PFAM	Cupin domain	GCF_003481105.1_ASM348110v1_genomic
0000002310	40_5	PF13091.1	102.8	1.9999999999999998e-30	PLDc_2	-	PFAM	PLD-like domain	GCF_003481105.1_ASM348110v1_genomic
0000002313	40_8	PF13091.1	90.2	1.5e-26	PLDc_2	-	PFAM	PLD-like domain	GCF_003481105.1_ASM348110v1_genomic
0000002568	56_18	K11068_1278_95_625	223.1	4.3999999999999996e-67	hlyIII	-	KEGG	hemolysin III	GCF_003481105.1_ASM348110v1_genomic
0000002614	56_64	PF13950.1	104.3	4.4e-31	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCF_003481105.1_ASM348110v1_genomic
0000002722	67_57	PF13091.1	52.1	9.5e-15	PLDc_2	-	PFAM	PLD-like domain	GCF_003481105.1_ASM348110v1_genomic
0000002738	67_73	PF02742.10	49.3	5.7e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCF_003481105.1_ASM348110v1_genomic
0000002743	67_78	K11060_3	50.6	1.7e-14	entB	-	KEGG	probable enterotoxin B	GCF_003481105.1_ASM348110v1_genomic
0000002800	69_34	PF07883.6	40.6	2.6e-11	Cupin_2	-	PFAM	Cupin domain	GCF_003481105.1_ASM348110v1_genomic
0000000239	2_26	PF05105.7	84.7	6.8e-25	Phage_holin_4	-	PFAM	Holin family	GCF_003481805.1_ASM348180v1_genomic
0000000239	2_26	TIGR01593	46.5	5.1e-13	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCF_003481805.1_ASM348180v1_genomic
0000000337	2_124	K11060_3	57.6	1.3e-16	entB	-	KEGG	probable enterotoxin B	GCF_003481805.1_ASM348180v1_genomic
0000000387	3_50	TIGR02116	104.7	3.3e-31	toxin_Txe_YoeB	-	TIGR	addiction module toxin, Txe/YoeB family	GCF_003481805.1_ASM348180v1_genomic
0000000392	3_55	PF04221.7	59.6	3.6e-17	RelB	-	PFAM	RelB antitoxin	GCF_003481805.1_ASM348180v1_genomic
0000000393	3_56	PF05016.9	52.8	7.7e-15	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCF_003481805.1_ASM348180v1_genomic
0000000402	3_65	PF05016.9	41.1	3.3e-11	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCF_003481805.1_ASM348180v1_genomic
0000000644	6_39	PF13950.1	104.3	4.3e-31	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCF_003481805.1_ASM348180v1_genomic
0000000714	7_36	PF15534.1	89.3	3.3e-26	Ntox35	-	PFAM	Putative toxin 56	GCF_003481805.1_ASM348180v1_genomic
0000000731	7_53	K03699_483	397.1	1.1999999999999999e-119	tlyC	-	KEGG	putative hemolysin	GCF_003481805.1_ASM348180v1_genomic
0000000751	7_73	PF00873.14	709.1	1.2999999999999999e-213	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family	GCF_003481805.1_ASM348180v1_genomic
0000000821	8_66	PF03372.18	50.6	4.6e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCF_003481805.1_ASM348180v1_genomic
0000000887	9_59	PF02742.10	49.1	6.1e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCF_003481805.1_ASM348180v1_genomic
0000001145	12_97	PF10502.4	49	8.3e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCF_003481805.1_ASM348180v1_genomic
0000001145	12_97	PF00717.18	58	1.1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003481805.1_ASM348180v1_genomic
0000001145	12_97	TIGR02771	46.6	4.1e-13	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	GCF_003481805.1_ASM348180v1_genomic
0000001147	12_99	PF00717.18	59.5	3.6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCF_003481805.1_ASM348180v1_genomic
0000001161	12_113	PF05105.7	81	9.499999999999999e-24	Phage_holin_4	-	PFAM	Holin family	GCF_003481805.1_ASM348180v1_genomic
0000001161	12_113	TIGR01593	41.7	1.5e-11	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCF_003481805.1_ASM348180v1_genomic
0000001178	12_130	2.4.2.31_26	53.3	3.7e-15	NAD(+)--protein-arginine ADP-ribosyltransferase	-	SwissProt	NAD(+)--protein-arginine ADP-ribosyltransferase	GCF_003481805.1_ASM348180v1_genomic
0000001178	12_130	PF03496.9	74.6	1.1e-21	ADPrib_exo_Tox	-	PFAM	ADP-ribosyltransferase exoenzyme	GCF_003481805.1_ASM348180v1_genomic
0000001250	12_202	K11060_3	50.3	2.1e-14	entB	-	KEGG	probable enterotoxin B	GCF_003481805.1_ASM348180v1_genomic
0000001315	14_5	K11060_3	67.9	9.9e-20	entB	-	KEGG	probable enterotoxin B	GCF_003481805.1_ASM348180v1_genomic
0000001350	14_40	PF13091.1	102.7	2.1000000000000002e-30	PLDc_2	-	PFAM	PLD-like domain	GCF_003481805.1_ASM348180v1_genomic
0000001370	15_10	PF05193.16	73.5	3.1e-21	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCF_003481805.1_ASM348180v1_genomic
0000001370	15_10	K06972_355	990.7	1.1e-298	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]	GCF_003481805.1_ASM348180v1_genomic
0000001370	15_10	PF08367.6	215.4	1e-64	M16C_assoc	-	PFAM	Peptidase M16C associated	GCF_003481805.1_ASM348180v1_genomic
0000001407	15_47	PF01909.18	45	1.9e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCF_003481805.1_ASM348180v1_genomic
0000001448	16_31	PF07883.6	54	1.6e-15	Cupin_2	-	PFAM	Cupin domain	GCF_003481805.1_ASM348180v1_genomic
0000001556	19_2	K11068_1278_95_625	221.2	1.6e-66	hlyIII	-	KEGG	hemolysin III	GCF_003481805.1_ASM348180v1_genomic
0000001605	20_9	PF00881.19	98.9	4.9e-29	Nitroreductase	-	PFAM	Nitroreductase family	GCF_003481805.1_ASM348180v1_genomic
0000001630	20_34	PF02452.12	106.8	1.3e-31	PemK	-	PFAM	PemK-like protein	GCF_003481805.1_ASM348180v1_genomic
0000001631	20_35	K03699_483	266.5	5e-80	tlyC	-	KEGG	putative hemolysin	GCF_003481805.1_ASM348180v1_genomic
0000001635	20_39	PF14057.1	639	2.2000000000000003e-193	GGGtGRT	-	PFAM	GGGtGRT protein	GCF_003481805.1_ASM348180v1_genomic
0000001697	22_23	PF03496.9	79.9	2.5e-23	ADPrib_exo_Tox	-	PFAM	ADP-ribosyltransferase exoenzyme	GCF_003481805.1_ASM348180v1_genomic
0000001721	22_47	PF03837.9	136.6	1.2e-40	RecT	-	PFAM	RecT family	GCF_003481805.1_ASM348180v1_genomic
0000001741	23_7	PF13091.1	94	1e-27	PLDc_2	-	PFAM	PLD-like domain	GCF_003481805.1_ASM348180v1_genomic
0000001795	23_61	K11021_124	51.5	7.3e-15	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCF_003481805.1_ASM348180v1_genomic
0000001805	23_71	PF07883.6	40.1	3.6e-11	Cupin_2	-	PFAM	Cupin domain	GCF_003481805.1_ASM348180v1_genomic
