qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	genome_name	gene_name	comp
HFIKEABA_01344	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302525.1_ASM1330252v1_genomic	but_but	butyrate
HFIKEABA_01344	tr|D4MZL1|D4MZL1_ANAHA	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302525.1_ASM1330252v1_genomic	but_but	butyrate
HFIKEABA_01344	tr|R5YYL4|R5YYL4_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302525.1_ASM1330252v1_genomic	but_but	butyrate
HFIKEABA_01344	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302525.1_ASM1330252v1_genomic	but_but	butyrate
HFIKEABA_01344	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302525.1_ASM1330252v1_genomic	but_but	butyrate
HFIKEABA_01344	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302525.1_ASM1330252v1_genomic	but_but	butyrate
HFIKEABA_01858	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302525.1_ASM1330252v1_genomic	but_but	butyrate
EKLJFINO_01163	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.2e-66	244.6	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|A0A417K191|A0A417K191_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|D4MZL1|D4MZL1_ANAHA	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|R5YYL4|R5YYL4_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
EKLJFINO_02491	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302545.1_ASM1330254v1_genomic	but_but	butyrate
CGGOBLDE_01062	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.2e-66	244.6	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|A0A417K191|A0A417K191_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|D4MZL1|D4MZL1_ANAHA	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|R5YYL4|R5YYL4_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CGGOBLDE_01536	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302555.1_ASM1330255v1_genomic	but_but	butyrate
CFLOBBPJ_01188	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.2e-66	244.6	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|A0A417K191|A0A417K191_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|D4MZL1|D4MZL1_ANAHA	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|R5YYL4|R5YYL4_9FIRM	100	446	0	0	1	446	1	446	1.7e-267	913.7	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CFLOBBPJ_01253	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302565.1_ASM1330256v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_00922	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
CNJAGMEN_01779	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302595.1_ASM1330259v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01006	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
BPMFDCLE_01726	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302605.1_ASM1330260v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_00753	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PBOEODCG_02094	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302645.1_ASM1330264v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_00750	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
PDPFBEPF_02106	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302665.1_ASM1330266v1_genomic	but_but	butyrate
AMFMHKFD_01898	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
AMFMHKFD_02673	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302675.1_ASM1330267v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_00703	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
NOEHOIPN_02191	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302685.1_ASM1330268v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|A0A415WD03|A0A415WD03_9FIRM	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|L1PUW6|L1PUW6_ANAHA	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|A0A417K191|A0A417K191_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|D4MZL1|D4MZL1_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|R5YYL4|R5YYL4_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_01642	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	2.7e-265	906.4	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
GKONJLLH_02229	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302715.1_ASM1330271v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_00832	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
JHAHNFPD_01606	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302745.1_ASM1330274v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|A0A415WD03|A0A415WD03_9FIRM	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|L1PUW6|L1PUW6_ANAHA	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|A0A417K191|A0A417K191_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|D4MZL1|D4MZL1_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|R5YYL4|R5YYL4_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02058	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	2.7e-265	906.4	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
GDEOMAJN_02209	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302755.1_ASM1330275v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|A0A415WD03|A0A415WD03_9FIRM	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|L1PUW6|L1PUW6_ANAHA	99.8	446	1	0	1	446	1	446	4.9e-267	912.1	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|A0A417K191|A0A417K191_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|D4MZL1|D4MZL1_ANAHA	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|R5YYL4|R5YYL4_9FIRM	99.6	446	2	0	1	446	1	446	2.4e-266	909.8	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_00928	tr|A0A1C5ZDG8|A0A1C5ZDG8_9FIRM	98.9	446	5	0	1	446	1	446	1e-264	904.4	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
MBKEJNJN_01592	tr|B2A667|B2A667_NATTJ	53.8	212	98	0	7	218	7	218	2.8e-66	244.2	GCF_013302785.1_ASM1330278v1_genomic	but_but	butyrate
OPKLNLBG_01558	tr|A0A1Q2C9R0|A0A1Q2C9R0_ANAHA	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302795.1_ASM1330279v1_genomic	but_but	butyrate
OPKLNLBG_01558	tr|A0A415WD03|A0A415WD03_9FIRM	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302795.1_ASM1330279v1_genomic	but_but	butyrate
OPKLNLBG_01558	tr|L1PUW6|L1PUW6_ANAHA	100	446	0	0	1	446	1	446	1.3e-267	914.1	GCF_013302795.1_ASM1330279v1_genomic	but_but	butyrate
OPKLNLBG_01558	tr|A0A415Y5Q8|A0A415Y5Q8_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302795.1_ASM1330279v1_genomic	but_but	butyrate
OPKLNLBG_01558	tr|A0A417K191|A0A417K191_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302795.1_ASM1330279v1_genomic	but_but	butyrate
OPKLNLBG_01558	tr|A0A417V6Q1|A0A417V6Q1_9FIRM	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302795.1_ASM1330279v1_genomic	but_but	butyrate
OPKLNLBG_01558	tr|D4MZL1|D4MZL1_ANAHA	99.8	446	1	0	1	446	1	446	6.4e-267	911.8	GCF_013302795.1_ASM1330279v1_genomic	but_but	butyrate
